building_id,year,meter,total_meter_reading
Eagle_education_Lino,2017,electricity,1656620.2144
Eagle_education_Lino,2017,hotwater,1812156249.7092
Eagle_education_Luther,2016,chilledwater,7505449383.4409
Eagle_education_Luther,2016,electricity,4049973.6845
Eagle_education_Luther,2016,hotwater,3175342257.6794
Eagle_education_Luther,2017,chilledwater,6801111765.6439
Eagle_education_Luther,2017,electricity,4212124.7512
Eagle_education_Luther,2017,hotwater,3456921641.6141
Eagle_education_Maragret,2016,electricity,181672.0
Eagle_education_Maragret,2016,hotwater,179520077.3589
Eagle_education_Maragret,2017,electricity,200547.0
Eagle_education_Maragret,2017,hotwater,844012205.9293
Eagle_education_Norah,2016,chilledwater,4886256094.3171
Eagle_education_Norah,2016,electricity,4248873.0
Eagle_education_Norah,2016,steam,5987789.3877
Eagle_education_Norah,2017,chilledwater,4739659382.9865
Eagle_education_Norah,2017,electricity,4388425.0
Eagle_education_Norah,2017,steam,6504762.6621
Eagle_education_Paul,2016,chilledwater,516649470.6354
Eagle_education_Paul,2016,electricity,196515.0528
Eagle_education_Paul,2016,hotwater,140638119.9705
Eagle_education_Paul,2017,chilledwater,480792480.1694
Eagle_education_Paul,2017,electricity,239097.7066
Eagle_education_Paul,2017,hotwater,344884741.004
Eagle_education_Peter,2016,chilledwater,24513998933.8626
Eagle_education_Peter,2016,electricity,13775829.7127
Eagle_education_Peter,2016,steam,29050128.7538
Eagle_education_Peter,2017,chilledwater,19962415115.4207
Eagle_education_Peter,2017,electricity,13293633.6546
Eagle_education_Peter,2017,steam,26208013.0118
Eagle_education_Petra,2016,chilledwater,628271860.0243
Eagle_education_Petra,2016,electricity,559092.0
Eagle_education_Petra,2016,steam,498419.6548
Eagle_education_Petra,2017,chilledwater,617232015.8341
Eagle_education_Petra,2017,electricity,602866.0
Eagle_education_Petra,2017,steam,502468.8373
Eagle_education_Raul,2016,chilledwater,6682669626.7627
Eagle_education_Raul,2016,electricity,5673360.4429
Eagle_education_Raul,2016,steam,6080948.2797
Eagle_education_Raul,2017,chilledwater,8555082729.8991
Eagle_education_Raul,2017,electricity,5783098.1305
Eagle_education_Raul,2017,steam,6243112.6289
Eagle_education_Roman,2016,chilledwater,8746752679.4301
Eagle_education_Roman,2016,electricity,5951762.0
Eagle_education_Roman,2016,steam,10570301.8512
Eagle_education_Roman,2017,chilledwater,8747071051.1888
Eagle_education_Roman,2017,electricity,6097706.0
Eagle_education_Roman,2017,steam,10444532.4295
Eagle_education_Samantha,2016,chilledwater,2980651201.8401
Eagle_education_Samantha,2016,electricity,2419001.701
Eagle_education_Samantha,2016,hotwater,2440266416.8668
Eagle_education_Samantha,2017,chilledwater,3047058853.2229
Eagle_education_Samantha,2017,electricity,2269904.0783
Eagle_education_Samantha,2017,hotwater,1260346839.721
Eagle_education_Shana,2016,chilledwater,1703634812.5751
Eagle_education_Shana,2016,electricity,396320.9983
Eagle_education_Shana,2016,steam,939163.052
Eagle_education_Shana,2017,chilledwater,1642959205.1463
Eagle_education_Shana,2017,electricity,415382.5639
Eagle_education_Shana,2017,steam,871107.9632
Eagle_education_Shanna,2016,chilledwater,3052247770.0849
Eagle_education_Shanna,2016,electricity,2531102.0
Eagle_education_Shanna,2016,hotwater,1832148778.6322
Eagle_education_Shanna,2017,chilledwater,3046875354.8426
Eagle_education_Shanna,2017,electricity,2637486.0
Eagle_education_Shanna,2017,hotwater,1848129520.9635
Eagle_education_Shante,2016,chilledwater,10807459320.3931
Eagle_education_Shante,2016,electricity,4987585.6917
Eagle_education_Shante,2016,steam,609102.0017
Eagle_education_Shante,2017,chilledwater,10830639277.2002
Eagle_education_Shante,2017,electricity,5511355.825
Eagle_education_Shante,2017,steam,16992770.7587
Eagle_education_Sheena,2016,chilledwater,551305922.9794
Eagle_education_Sheena,2016,electricity,209698.3627
Eagle_education_Sheena,2016,hotwater,149978386.1623
Eagle_education_Sheena,2017,chilledwater,513043678.561
Eagle_education_Sheena,2017,electricity,255138.6517
Eagle_education_Sheena,2017,hotwater,368019349.4716
Eagle_education_Sherrill,2016,chilledwater,15610313414.8063
Eagle_education_Sherrill,2016,electricity,6098712.5714
Eagle_education_Sherrill,2016,steam,17961681.8532
Eagle_education_Sherrill,2017,chilledwater,11958211508.2008
Eagle_education_Sherrill,2017,electricity,6017476.8894
Eagle_education_Sherrill,2017,steam,17699553.5189
Eagle_education_Teresa,2016,chilledwater,1006716635.2548
Eagle_education_Teresa,2016,electricity,908246.1262
Eagle_education_Teresa,2016,steam,1341244.2933
Eagle_education_Teresa,2017,chilledwater,934474191.1295
Eagle_education_Teresa,2017,electricity,866894.7722
Eagle_education_Teresa,2017,steam,1264176.8881
Eagle_education_Wesley,2016,chilledwater,1631813029.6442
Eagle_education_Wesley,2016,electricity,1194201.0
Eagle_education_Wesley,2016,hotwater,1603188836.3311
Eagle_education_Wesley,2016,steam,884.7088
Eagle_education_Wesley,2017,chilledwater,1261053041.5528
Eagle_education_Wesley,2017,electricity,1031278.0
Eagle_education_Wesley,2017,hotwater,808815874.2645
Eagle_education_Wesley,2017,steam,960.6483
Eagle_education_Will,2016,chilledwater,1577080556.0567
Eagle_education_Will,2016,electricity,987993.75
Eagle_education_Will,2016,hotwater,289299233.0307
Eagle_education_Will,2016,steam,2318038.8014
Eagle_education_Will,2017,chilledwater,1300976963.7661
Eagle_education_Will,2017,electricity,978645.375
Eagle_education_Will,2017,hotwater,419419965.6728
Eagle_education_Will,2017,steam,1651376.3495
Eagle_food_Jennifer,2016,chilledwater,706233328.2725
Eagle_food_Jennifer,2016,electricity,794369.4616
Eagle_food_Jennifer,2016,hotwater,416540753.2853
Eagle_food_Jennifer,2017,chilledwater,576488451.7726
Eagle_food_Jennifer,2017,electricity,711965.983
Eagle_food_Jennifer,2017,hotwater,519837800.3059
Eagle_food_Kay,2016,chilledwater,2018027193.3701
Eagle_food_Kay,2016,electricity,1654318.6524
Eagle_food_Kay,2016,steam,2639230.931
Eagle_food_Kay,2017,chilledwater,2042455759.65
Eagle_food_Kay,2017,electricity,1583372.465
Eagle_food_Kay,2017,steam,2207522.2198
Eagle_health_Amy,2016,chilledwater,848079213.3029
Eagle_health_Amy,2016,electricity,677608.1779
Eagle_health_Amy,2016,hotwater,894804237.3158
Eagle_health_Amy,2017,chilledwater,908253381.8546
Eagle_health_Amy,2017,electricity,716011.2718
Eagle_health_Amy,2017,hotwater,964430003.8178
Eagle_health_Athena,2016,chilledwater,5252823203.3391
Eagle_health_Athena,2016,electricity,2125420.6928
Eagle_health_Athena,2016,hotwater,1576892269.6363
Eagle_health_Athena,2016,steam,4688874.3741
Eagle_health_Athena,2017,chilledwater,3720452689.2612
Eagle_health_Athena,2017,electricity,3078511.0
Eagle_health_Athena,2017,hotwater,30075081.0145
Eagle_health_Athena,2017,steam,3691923.9106
Eagle_health_Gregoria,2016,chilledwater,8525515753.293
Eagle_health_Gregoria,2016,electricity,4305908.1223
Eagle_health_Gregoria,2016,steam,4402013.4684
Eagle_health_Gregoria,2017,chilledwater,8260884888.6097
Eagle_health_Gregoria,2017,electricity,3270064.4889
Eagle_health_Gregoria,2017,steam,7170974.8676
Eagle_health_Jodi,2016,chilledwater,1958046902.0135
Eagle_health_Jodi,2016,electricity,1598251.951
Eagle_health_Jodi,2016,steam,1509519.3601
Eagle_health_Jodi,2017,chilledwater,2068734967.6596
Eagle_health_Jodi,2017,electricity,1529835.8775
Eagle_health_Jodi,2017,steam,1859806.5848
Eagle_health_Lucinda,2016,electricity,4898524.0
Eagle_health_Lucinda,2017,electricity,5062868.0
Eagle_health_Margo,2016,chilledwater,570172486.6482
Eagle_health_Margo,2016,electricity,465982.2259
Eagle_health_Margo,2016,hotwater,170239954.5414
Eagle_health_Margo,2017,chilledwater,814176186.9317
Eagle_health_Margo,2017,electricity,485806.1611
Eagle_health_Margo,2017,hotwater,86843588.5483
Eagle_health_Reba,2016,chilledwater,4580139518.6281
Eagle_health_Reba,2016,electricity,3253063.13
Eagle_health_Reba,2016,hotwater,0.0
Eagle_health_Reba,2016,steam,9897689.6229
Eagle_health_Reba,2017,chilledwater,3773241668.3947
Eagle_health_Reba,2017,electricity,3860987.73
Eagle_health_Reba,2017,hotwater,132933412.0801
Eagle_health_Reba,2017,steam,9096823.2826
Eagle_health_Reuben,2016,chilledwater,3272990278.8786
Eagle_health_Reuben,2016,electricity,2002733.0
Eagle_health_Reuben,2016,steam,2379853.8583
Eagle_health_Reuben,2017,chilledwater,3018385189.5572
Eagle_health_Reuben,2017,electricity,1858415.4747
Eagle_health_Reuben,2017,steam,2175348.2401
Eagle_health_Trisha,2016,electricity,2716024.34
Eagle_health_Trisha,2017,electricity,2619784.42
Eagle_health_Vincenza,2016,chilledwater,751441231.0093
Eagle_health_Vincenza,2016,electricity,470910.6012
Eagle_health_Vincenza,2016,steam,1047218.3454
Eagle_health_Vincenza,2017,chilledwater,780515263.8065
Eagle_health_Vincenza,2017,electricity,463335.7245
Eagle_health_Vincenza,2017,steam,1092260.5153
Eagle_lodging_Andy,2016,chilledwater,1049947970.2455
Eagle_lodging_Andy,2016,electricity,491137.9741
Eagle_lodging_Andy,2016,hotwater,272553374.9805
Eagle_lodging_Andy,2017,chilledwater,511776752.2957
Eagle_lodging_Andy,2017,electricity,469311.7489
Eagle_lodging_Andy,2017,hotwater,251040057.1899
Eagle_lodging_Blake,2016,chilledwater,0.0
Eagle_lodging_Blake,2016,electricity,168328.6883
Eagle_lodging_Blake,2016,hotwater,0.0
Eagle_lodging_Blake,2016,steam,563910.0657
Eagle_lodging_Blake,2017,chilledwater,0.0
Eagle_lodging_Blake,2017,electricity,69489.6058
Eagle_lodging_Blake,2017,hotwater,0.0
Eagle_lodging_Blake,2017,steam,198130.4658
Eagle_lodging_Casey,2016,chilledwater,1024636588.626
Eagle_lodging_Casey,2016,electricity,670437.0827
Eagle_lodging_Casey,2016,steam,152337.347
Eagle_lodging_Casey,2017,chilledwater,960138109.0879999
Eagle_lodging_Casey,2017,electricity,682899.5933
Eagle_lodging_Casey,2017,steam,232611.0232
Eagle_lodging_Dawn,2016,chilledwater,803356905.5422
Eagle_lodging_Dawn,2016,electricity,641150.492
Eagle_lodging_Dawn,2016,steam,903520.4588
Eagle_lodging_Dawn,2017,chilledwater,775610672.3811
Eagle_lodging_Dawn,2017,electricity,642265.0847
Eagle_lodging_Dawn,2017,steam,725037.399
Eagle_lodging_Edgardo,2016,chilledwater,603897105.5626
Eagle_lodging_Edgardo,2016,electricity,434081.43
Eagle_lodging_Edgardo,2016,steam,721649.9786
Eagle_lodging_Edgardo,2017,chilledwater,582926278.4838
Eagle_lodging_Edgardo,2017,electricity,434195.72
Eagle_lodging_Edgardo,2017,steam,716392.9635
Eagle_lodging_Stephanie,2016,chilledwater,736418585.1059
Eagle_lodging_Stephanie,2016,electricity,682251.0
Eagle_lodging_Stephanie,2016,hotwater,503111557.3273
Eagle_lodging_Stephanie,2017,chilledwater,676604723.4686
Eagle_lodging_Stephanie,2017,electricity,692944.0
Eagle_lodging_Stephanie,2017,hotwater,417758495.1561
Eagle_lodging_Terri,2016,chilledwater,58391832.4574
Eagle_lodging_Terri,2016,electricity,872813.466
Eagle_lodging_Terri,2017,chilledwater,22991830.2908
Eagle_lodging_Terri,2017,electricity,947996.308
Eagle_lodging_Tressa,2016,chilledwater,862938427.1493
Eagle_lodging_Tressa,2016,electricity,605544.0
Eagle_lodging_Tressa,2016,steam,696082.054
Eagle_lodging_Tressa,2017,chilledwater,724729285.7338
Eagle_lodging_Tressa,2017,electricity,525438.0
Eagle_lodging_Tressa,2017,steam,729591.1285
Eagle_lodging_Trina,2016,chilledwater,598232392.8842
Eagle_lodging_Trina,2016,electricity,410114.08
Eagle_lodging_Trina,2016,steam,779368.9817
Eagle_lodging_Trina,2017,chilledwater,555923601.2909
Eagle_lodging_Trina,2017,electricity,410867.47
Eagle_lodging_Trina,2017,steam,822053.5375
Eagle_office_Amanda,2016,electricity,2728955.5148
Eagle_office_Amanda,2017,electricity,2129810.6339
Eagle_office_Amie,2016,electricity,2623301.6782
Eagle_office_Amie,2017,electricity,3973078.0864
Eagle_office_Bridgett,2016,electricity,1764088.6441
Eagle_office_Bridgett,2017,electricity,1641507.1906
Eagle_office_Chantelle,2016,chilledwater,566707985.2218
Eagle_office_Chantelle,2016,electricity,273358.5982
Eagle_office_Chantelle,2016,hotwater,785305301.8641
Eagle_office_Chantelle,2017,chilledwater,224906529.2906
Eagle_office_Chantelle,2017,electricity,263729.3239
Eagle_office_Chantelle,2017,hotwater,212994625.053
Eagle_office_Chauncey,2016,chilledwater,5288695768.3902
Eagle_office_Chauncey,2016,electricity,4447651.5856
Eagle_office_Chauncey,2016,steam,8496047.4491
Eagle_office_Chauncey,2017,chilledwater,7551953472.6859
Eagle_office_Chauncey,2017,electricity,4633275.2923
Eagle_office_Chauncey,2017,steam,9603307.2029
Eagle_office_Dallas,2016,electricity,472407.8421
Eagle_office_Dallas,2016,steam,360106.1274
Eagle_office_Dallas,2017,electricity,438264.8422
Eagle_office_Dallas,2017,steam,631272.5744
Eagle_office_Damian,2016,chilledwater,3058523603.1737
Eagle_office_Damian,2016,electricity,1409360.2798
Eagle_office_Damian,2016,hotwater,1632232550.994
Eagle_office_Damian,2017,chilledwater,3894620823.546
Eagle_office_Damian,2017,electricity,1609857.747
Eagle_office_Damian,2017,hotwater,1642419568.0313
Eagle_office_Demetra,2016,chilledwater,1634136737.7854
Eagle_office_Demetra,2016,electricity,1347176.0
Eagle_office_Demetra,2016,hotwater,1678574354.4193
Eagle_office_Demetra,2017,chilledwater,1800196026.1897
Eagle_office_Demetra,2017,electricity,1322741.0
Eagle_office_Demetra,2017,hotwater,1921975688.6371
Eagle_office_Donovan,2016,chilledwater,786575308.397
Eagle_office_Donovan,2016,electricity,580899.59
Eagle_office_Donovan,2016,hotwater,546673835.359
Eagle_office_Donovan,2017,chilledwater,680242805.0202
Eagle_office_Donovan,2017,electricity,566063.4235
Eagle_office_Donovan,2017,hotwater,516612617.8375
Eagle_office_Efrain,2016,chilledwater,687424222.5752
Eagle_office_Efrain,2016,electricity,463995.976
Eagle_office_Efrain,2016,hotwater,820407601.0449001
Eagle_office_Efrain,2017,chilledwater,668299254.304
Eagle_office_Efrain,2017,electricity,374594.8635
Eagle_office_Efrain,2017,hotwater,1410157277.644
Eagle_office_Elia,2016,electricity,1162651.895
Eagle_office_Elia,2017,electricity,1204701.2355
Eagle_office_Elias,2016,chilledwater,271702704.1331
Eagle_office_Elias,2016,electricity,664892.7324
Eagle_office_Elias,2016,hotwater,770037009.8291
Eagle_office_Elias,2017,chilledwater,1052667728.0639
Eagle_office_Elias,2017,electricity,759476.1344
Eagle_office_Elias,2017,hotwater,774842929.5513
Eagle_office_Elvis,2016,chilledwater,426722383.8073
Eagle_office_Elvis,2016,electricity,405739.0
Eagle_office_Elvis,2016,hotwater,180989846.2725
Eagle_office_Elvis,2017,chilledwater,252024115.4415
Eagle_office_Elvis,2017,electricity,435427.0
Eagle_office_Elvis,2017,hotwater,241852932.1042
Eagle_office_Flossie,2016,electricity,1403537.375
Eagle_office_Flossie,2017,electricity,1144403.0917
Eagle_office_Francis,2016,chilledwater,4161257975.0796
Eagle_office_Francis,2016,electricity,2979855.0
Eagle_office_Francis,2016,hotwater,1627454370.2275
Eagle_office_Francis,2016,steam,2499349.3783
Eagle_office_Francis,2017,chilledwater,4333111075.0325
Eagle_office_Francis,2017,electricity,3128992.0
Eagle_office_Francis,2017,hotwater,761345583.0658
Eagle_office_Francis,2017,steam,3401742.1364
Eagle_office_Freida,2016,chilledwater,1012751574.8376
Eagle_office_Freida,2016,electricity,592098.0
Eagle_office_Freida,2016,steam,1087806.417
Eagle_office_Freida,2017,chilledwater,503007438.5245
Eagle_office_Freida,2017,electricity,462041.0
Eagle_office_Freida,2017,steam,690018.1181
Eagle_office_Henriette,2016,chilledwater,703415605.4378
Eagle_office_Henriette,2016,electricity,248615.8784
Eagle_office_Henriette,2016,hotwater,910623645.774
Eagle_office_Henriette,2016,steam,0.0
Eagle_office_Henriette,2017,chilledwater,567524659.5075
Eagle_office_Henriette,2017,electricity,268990.8652
Eagle_office_Henriette,2017,hotwater,186785298.4473
Eagle_office_Henriette,2017,steam,0.0
Eagle_office_Isidro,2016,chilledwater,143220040.4561
Eagle_office_Isidro,2016,electricity,182616.0
Eagle_office_Isidro,2016,hotwater,292974971.1083
Eagle_office_Isidro,2017,chilledwater,259470871.4568
Eagle_office_Isidro,2017,electricity,212808.0
Eagle_office_Isidro,2017,hotwater,636736241.1668
Eagle_office_Jackie,2016,chilledwater,949003119.8958
Eagle_office_Jackie,2016,electricity,646115.0
Eagle_office_Jackie,2016,hotwater,301556525.6849
Eagle_office_Jackie,2017,chilledwater,841406454.7619
Eagle_office_Jackie,2017,electricity,570507.0
Eagle_office_Jackie,2017,hotwater,247567938.7197
Eagle_office_Jeff,2016,chilledwater,562688993.225
Eagle_office_Jeff,2016,electricity,389637.0
Eagle_office_Jeff,2016,hotwater,426714306.71
Eagle_office_Jeff,2017,chilledwater,570676350.259
Eagle_office_Jeff,2017,electricity,385940.0
Eagle_office_Jeff,2017,hotwater,520075297.541
Eagle_office_Joette,2017,electricity,2184119.0
Eagle_office_Katheleen,2016,electricity,812412.5625
Eagle_office_Katheleen,2017,electricity,1009734.8978
Eagle_office_Lamont,2016,chilledwater,656906602.921
Eagle_office_Lamont,2016,electricity,250098.5778
Eagle_office_Lamont,2016,hotwater,104029252.1173
Eagle_office_Lamont,2016,steam,293550.2709
Eagle_office_Lamont,2017,chilledwater,437625683.021
Eagle_office_Lamont,2017,electricity,283328.2828
Eagle_office_Lamont,2017,hotwater,53067578.4635
Eagle_office_Lamont,2017,steam,353996.5098
Eagle_office_Lane,2016,chilledwater,616315194.9122
Eagle_office_Lane,2016,electricity,406852.0
Eagle_office_Lane,2016,hotwater,16696648.1998
Eagle_office_Lane,2017,chilledwater,428725419.3911
Eagle_office_Lane,2017,electricity,401033.0
Eagle_office_Lane,2017,hotwater,141888369.7237
Eagle_office_Lillian,2016,chilledwater,934001769.0273
Eagle_office_Lillian,2016,electricity,673920.2507
Eagle_office_Lillian,2016,hotwater,689885487.1722
Eagle_office_Lillian,2017,chilledwater,406100769.7502
Eagle_office_Lillian,2017,electricity,184817.5378
Eagle_office_Lillian,2017,hotwater,461085677.7801
Eagle_office_Mable,2016,chilledwater,846707945.1194
Eagle_office_Mable,2016,electricity,148310.1215
Eagle_office_Mable,2016,hotwater,574009223.3064
Eagle_office_Mable,2017,chilledwater,295823674.765
Eagle_office_Mable,2017,electricity,130243.5502
Eagle_office_Mable,2017,hotwater,1689545746.8379
Eagle_office_Mandi,2016,chilledwater,404857494.6974
Eagle_office_Mandi,2016,electricity,137863.1896
Eagle_office_Mandi,2016,hotwater,58738734.0151
Eagle_office_Mandi,2016,steam,326697.5605
Eagle_office_Mandi,2017,chilledwater,384992931.5356
Eagle_office_Mandi,2017,electricity,144495.6814
Eagle_office_Mandi,2017,hotwater,29963970.818
Eagle_office_Mandi,2017,steam,303022.4181
Eagle_office_Marisela,2016,chilledwater,3794412775.4193
Eagle_office_Marisela,2016,electricity,1180607.4289
Eagle_office_Marisela,2016,hotwater,736186074.2113
Eagle_office_Marisela,2017,chilledwater,2528375228.3478
Eagle_office_Marisela,2017,electricity,1109541.901
Eagle_office_Marisela,2017,hotwater,798329431.7057
Eagle_office_Michele,2017,electricity,1350033.0
Eagle_office_Nereida,2016,chilledwater,1274439685.4029
Eagle_office_Nereida,2016,electricity,1349897.9418
Eagle_office_Nereida,2016,hotwater,768974861.5247
