building_id,year,meter,total_meter_reading,site_id,sqm,primaryspaceusage,yearbuilt,region,country,Avg_AirTemp_Annual,Total_HDD_Annual,Total_CDD_Annual,Count_Heating_Days_Annual,Count_Cooling_Days_Annual
Eagle_assembly_Josie,2016,electricity,1377621.9757,Eagle,6827.3,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Josie,2016,hotwater,703256479.6401,Eagle,6827.3,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Josie,2017,chilledwater,658688395.9466,Eagle,6827.3,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Josie,2017,electricity,1943405.1941,Eagle,6827.3,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Josie,2017,hotwater,813818781.3647,Eagle,6827.3,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Lacy,2016,chilledwater,439510752.8849,Eagle,15467.3,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Lacy,2016,electricity,1024023.0033,Eagle,15467.3,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Lacy,2016,hotwater,2749931587.8102,Eagle,15467.3,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Lacy,2017,chilledwater,403646039.7931,Eagle,15467.3,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Lacy,2017,electricity,1008875.476,Eagle,15467.3,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Lacy,2017,hotwater,2645299946.9797,Eagle,15467.3,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Latrina,2016,chilledwater,552341213.1624,Eagle,26702.1,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Latrina,2016,electricity,1068401.2012,Eagle,26702.1,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Latrina,2016,hotwater,913893520.0319,Eagle,26702.1,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Latrina,2017,chilledwater,855976552.9395,Eagle,26702.1,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Latrina,2017,electricity,1460666.3105,Eagle,26702.1,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Latrina,2017,hotwater,1057571075.9314,Eagle,26702.1,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Margret,2016,chilledwater,4304852597.5427,Eagle,16797.4,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Margret,2016,electricity,3635964.5625,Eagle,16797.4,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Margret,2016,hotwater,3193555100.4091,Eagle,16797.4,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Margret,2017,chilledwater,2361574801.2832,Eagle,16797.4,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Margret,2017,electricity,3058227.7047,Eagle,16797.4,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Margret,2017,hotwater,1922589999.8292,Eagle,16797.4,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_assembly_Portia,2016,electricity,1137545.1318,Eagle,3211.2,Entertainment/public assembly,,,,13.267862,1844.6765,145.10973,202,61
Eagle_assembly_Portia,2017,electricity,1134076.1435,Eagle,3211.2,Entertainment/public assembly,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Alberto,2016,chilledwater,8487799276.1804,Eagle,15894.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Alberto,2016,electricity,3722979.5487,Eagle,15894.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Alberto,2016,hotwater,840477560.9211,Eagle,15894.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Alberto,2016,steam,6325568.7465,Eagle,15894.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Alberto,2017,chilledwater,8825348145.2723,Eagle,15894.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Alberto,2017,electricity,3894327.8263,Eagle,15894.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Alberto,2017,hotwater,1022065948.3524,Eagle,15894.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Alberto,2017,steam,5867195.5989,Eagle,15894.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_April,2016,chilledwater,628407445.5961,Eagle,7144.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_April,2016,electricity,365519.7139,Eagle,7144.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_April,2016,hotwater,546558436.3955,Eagle,7144.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_April,2017,chilledwater,482797033.3091,Eagle,7144.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_April,2017,electricity,313867.5821,Eagle,7144.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_April,2017,hotwater,534536843.8394,Eagle,7144.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Brianne,2016,electricity,3252755.955,Eagle,6857.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Brianne,2017,electricity,3784737.326,Eagle,6857.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Brooke,2016,chilledwater,15197045193.7158,Eagle,25384.3,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Brooke,2016,electricity,7963436.1366,Eagle,25384.3,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Brooke,2016,hotwater,1380227267.5099,Eagle,25384.3,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Brooke,2016,steam,16369195.5919,Eagle,25384.3,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Brooke,2017,chilledwater,7304354151.131,Eagle,25384.3,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Brooke,2017,electricity,7963424.375,Eagle,25384.3,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Brooke,2017,hotwater,2519496966.9539,Eagle,25384.3,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Brooke,2017,steam,12320959.5484,Eagle,25384.3,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Cassie,2016,chilledwater,574961551.4851,Eagle,3066.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Cassie,2016,electricity,428649.375,Eagle,3066.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Cassie,2016,hotwater,0.0,Eagle,3066.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Cassie,2016,steam,878801.5045,Eagle,3066.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Cassie,2017,chilledwater,535022375.486,Eagle,3066.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Cassie,2017,electricity,142699.7261,Eagle,3066.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Cassie,2017,hotwater,121119814.3221,Eagle,3066.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Cassie,2017,steam,795653.2191,Eagle,3066.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Edith,2016,electricity,1435716.7203,Eagle,7427.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Edith,2017,electricity,1530673.5116,Eagle,7427.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Eileen,2016,chilledwater,444866756.2337,Eagle,2600.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Eileen,2016,electricity,337191.8658,Eagle,2600.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Eileen,2016,steam,361900.0513,Eagle,2600.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Eileen,2017,chilledwater,558599720.982,Eagle,2600.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Eileen,2017,electricity,365245.4076,Eagle,2600.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Eileen,2017,steam,405124.5385,Eagle,2600.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Jewell,2016,chilledwater,1985859295.1645,Eagle,16845.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Jewell,2016,electricity,1906045.7784,Eagle,16845.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Jewell,2016,hotwater,1548756292.8095,Eagle,16845.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Jewell,2016,steam,196968.6137,Eagle,16845.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Jewell,2017,chilledwater,2757629331.1944,Eagle,16845.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Jewell,2017,electricity,2005439.504,Eagle,16845.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Jewell,2017,hotwater,1203418745.0298,Eagle,16845.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Jewell,2017,steam,5742.918,Eagle,16845.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Lino,2016,chilledwater,1643729118.7075,Eagle,12911.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Lino,2016,electricity,1624294.6849,Eagle,12911.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Lino,2016,hotwater,1879730681.1936,Eagle,12911.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Lino,2017,chilledwater,2096699869.1932,Eagle,12911.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Lino,2017,electricity,1656620.2144,Eagle,12911.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Lino,2017,hotwater,1806520640.1233,Eagle,12911.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Luther,2016,chilledwater,7333268529.5675,Eagle,10799.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Luther,2016,electricity,4049973.6845,Eagle,10799.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Luther,2016,hotwater,3175342257.6794,Eagle,10799.9,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Luther,2017,chilledwater,6798809282.6688,Eagle,10799.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Luther,2017,electricity,4212124.7512,Eagle,10799.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Luther,2017,hotwater,3455063893.8815,Eagle,10799.9,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Maragret,2016,electricity,181672.0,Eagle,1228.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Maragret,2016,hotwater,175074220.8561,Eagle,1228.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Maragret,2017,electricity,200547.0,Eagle,1228.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Maragret,2017,hotwater,675530779.7578,Eagle,1228.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Norah,2016,chilledwater,4886256094.3171,Eagle,9089.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Norah,2016,electricity,4248873.0,Eagle,9089.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Norah,2016,steam,5701543.4263,Eagle,9089.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Norah,2017,chilledwater,4732295361.0656,Eagle,9089.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Norah,2017,electricity,4388425.0,Eagle,9089.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Norah,2017,steam,6054534.0755,Eagle,9089.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Paul,2016,chilledwater,446639002.1713,Eagle,4008.1,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Paul,2016,electricity,196515.0528,Eagle,4008.1,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Paul,2016,hotwater,135127682.6792,Eagle,4008.1,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Paul,2017,chilledwater,457586275.2535,Eagle,4008.1,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Paul,2017,electricity,239097.7066,Eagle,4008.1,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Paul,2017,hotwater,300319756.7976,Eagle,4008.1,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Peter,2016,chilledwater,24513998933.8626,Eagle,41103.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Peter,2016,electricity,13775829.7127,Eagle,41103.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Peter,2016,steam,26979761.0137,Eagle,41103.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Peter,2017,chilledwater,19962415115.4207,Eagle,41103.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Peter,2017,electricity,13293633.6546,Eagle,41103.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Peter,2017,steam,25625212.7518,Eagle,41103.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Petra,2016,chilledwater,628271860.0243,Eagle,2320.6,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Petra,2016,electricity,559092.0,Eagle,2320.6,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Petra,2016,steam,487529.9597,Eagle,2320.6,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Petra,2017,chilledwater,617232015.8341,Eagle,2320.6,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Petra,2017,electricity,602866.0,Eagle,2320.6,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Petra,2017,steam,467922.8073,Eagle,2320.6,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Raul,2016,chilledwater,6210609688.7477,Eagle,15255.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Raul,2016,electricity,5673360.4429,Eagle,15255.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Raul,2016,steam,5732856.266,Eagle,15255.2,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Raul,2017,chilledwater,7935526389.4471,Eagle,15255.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Raul,2017,electricity,5783098.1305,Eagle,15255.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Raul,2017,steam,5983050.8122,Eagle,15255.2,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Roman,2016,chilledwater,8746752679.4301,Eagle,18621.7,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Roman,2016,electricity,5951762.0,Eagle,18621.7,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Roman,2016,steam,9928605.4651,Eagle,18621.7,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Roman,2017,chilledwater,8747071051.1888,Eagle,18621.7,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Roman,2017,electricity,6097706.0,Eagle,18621.7,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Roman,2017,steam,10010487.4456,Eagle,18621.7,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Samantha,2016,chilledwater,2980651201.8401,Eagle,12518.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Samantha,2016,electricity,2419001.701,Eagle,12518.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Samantha,2016,hotwater,2365685960.3883,Eagle,12518.5,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Samantha,2017,chilledwater,3047058853.2229,Eagle,12518.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Samantha,2017,electricity,2269904.0783,Eagle,12518.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Samantha,2017,hotwater,1249487017.4417,Eagle,12518.5,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shana,2016,chilledwater,1627270203.914,Eagle,2359.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shana,2016,electricity,396320.9983,Eagle,2359.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shana,2016,steam,939163.052,Eagle,2359.8,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shana,2017,chilledwater,1639124839.9956,Eagle,2359.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shana,2017,electricity,415382.5639,Eagle,2359.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shana,2017,steam,871107.9632,Eagle,2359.8,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shanna,2016,chilledwater,3052247770.0849,Eagle,9718.0,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shanna,2016,electricity,2531102.0,Eagle,9718.0,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shanna,2016,hotwater,1747853077.6752,Eagle,9718.0,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shanna,2017,chilledwater,3046875354.8426,Eagle,9718.0,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shanna,2017,electricity,2637486.0,Eagle,9718.0,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shanna,2017,hotwater,1754872176.6847,Eagle,9718.0,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shante,2016,chilledwater,10807459320.3931,Eagle,21566.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shante,2016,electricity,4987585.6917,Eagle,21566.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shante,2016,steam,609102.0017,Eagle,21566.4,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Shante,2017,chilledwater,10830639277.2002,Eagle,21566.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shante,2017,electricity,5511355.825,Eagle,21566.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Shante,2017,steam,16992770.7587,Eagle,21566.4,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Sheena,2016,chilledwater,476599205.3888,Eagle,4277.0,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Sheena,2016,electricity,209698.3627,Eagle,4277.0,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Sheena,2016,hotwater,144098312.8087,Eagle,4277.0,Education,,,,13.267862,1844.6765,145.10973,202,61
Eagle_education_Sheena,2017,chilledwater,488280818.8523,Eagle,4277.0,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Sheena,2017,electricity,255138.6517,Eagle,4277.0,Education,,,,13.08023,1811.0581,89.3375,195,46
Eagle_education_Sheena,2017,hotwater,320464979.7259,Eagle,4277.0,Education,,,,13.08023,1811.0581,89.3375,195,46
